task_id,model_version,clarity_score,motion_score,style_score,human_score,complaint_flag
T00016212,Model_C,2.83,3.63,4.78,3.34,0
T00016214,Model_C,4.18,3.33,4.32,3.87,0
T00016218,Model_C,3.19,3.7,3.41,3.59,0
T00016219,Model_C,3.71,3.95,4.72,4.43,0
T00016226,Model_C,3.3,4.04,4.95,3.89,0
T00016228,Model_C,3.69,2.85,2.95,3.22,0
T00016231,Model_C,3.97,4.05,3.65,3.72,0
T00016235,Model_C,3.62,4.6,4.99,4.3,0
T00016239,Model_C,4.78,3.93,3.45,4.41,0
T00016250,Model_C,3.69,3.53,4.2,4.0,0
T00016259,Model_C,3.68,3.08,4.02,3.56,0
T00016263,Model_C,4.8,3.77,4.43,4.64,0
T00016267,Model_C,3.58,3.52,5.0,3.8,0
T00016268,Model_C,4.26,4.01,3.76,3.98,0
T00016279,Model_C,3.86,4.97,4.38,4.11,0
T00016280,Model_C,3.37,4.03,3.68,3.47,0
T00016281,Model_C,3.75,4.25,4.99,3.9,0
T00016283,Model_C,3.15,4.37,5.0,4.13,0
T00016287,Model_C,4.51,4.25,4.02,4.32,0
T00016291,Model_C,4.02,4.3,5.0,4.24,0
T00016305,Model_C,4.52,3.84,4.84,4.46,0
T00016319,Model_C,4.73,3.73,4.84,4.47,0
T00016320,Model_C,4.49,4.0,5.0,4.51,0
T00016322,Model_C,3.66,4.78,5.0,4.43,0
T00016324,Model_C,4.2,4.16,5.0,4.36,0
T00016326,Model_C,4.01,3.65,4.14,3.76,0
T00016328,Model_C,4.45,4.02,5.0,4.44,0
T00016330,Model_C,2.9,3.28,4.22,3.24,0
T00016345,Model_C,3.82,3.06,5.0,3.65,0
T00016346,Model_C,3.73,3.09,4.18,3.52,0
T00016355,Model_C,3.27,3.03,4.73,3.72,0
T00016357,Model_C,3.57,3.52,3.98,3.5,0
T00016359,Model_C,3.77,3.57,4.88,4.11,0
T00016362,Model_C,4.07,3.33,3.83,3.68,0
T00016373,Model_C,4.17,3.24,4.92,3.82,0
T00016378,Model_C,4.02,3.68,4.33,4.11,0
T00016405,Model_C,3.79,3.49,4.67,4.12,0
T00016412,Model_C,4.0,3.87,5.0,4.28,0
T00016414,Model_C,3.81,4.26,5.0,4.3,0
T00016416,Model_C,4.06,4.1,4.6,4.23,0
T00016417,Model_C,4.29,3.77,3.89,3.79,0
T00016421,Model_C,3.81,3.21,4.12,3.76,0
T00016422,Model_C,4.26,3.63,4.16,3.91,0
T00016443,Model_C,3.53,4.06,4.61,4.09,0
T00016446,Model_C,4.4,3.9,4.35,4.05,0
T00016450,Model_C,4.5,4.21,4.16,4.24,0
T00016456,Model_C,4.06,3.89,4.75,4.31,0
T00016463,Model_C,4.28,3.05,4.59,3.86,0
T00016466,Model_C,4.08,4.89,4.34,4.46,0
T00016467,Model_C,4.74,3.92,4.71,4.42,0
T00016475,Model_C,4.81,4.29,4.79,4.27,0
T00016479,Model_C,4.05,3.01,5.0,3.71,0
T00016485,Model_C,4.8,3.87,5.0,4.59,0
T00016488,Model_C,2.95,4.29,4.19,4.05,0
T00016489,Model_C,4.1,4.09,4.29,3.74,0
T00016513,Model_C,3.99,3.98,4.32,4.08,0
T00016518,Model_C,3.83,3.62,4.14,3.73,0
T00016520,Model_C,3.45,3.67,4.79,3.97,0
T00016522,Model_C,4.07,3.33,4.73,3.83,0
T00016524,Model_C,4.4,3.98,4.7,4.4,0
T00016526,Model_C,4.74,3.78,4.02,3.98,0
T00016539,Model_C,3.92,3.81,4.13,3.65,0
T00016544,Model_C,3.07,2.68,4.0,2.96,0
T00016547,Model_C,3.29,3.78,4.95,4.08,0
T00016554,Model_C,4.27,4.23,3.64,3.73,0
T00016558,Model_C,3.88,3.34,4.79,3.75,0
T00016560,Model_C,3.77,4.26,4.46,4.17,0
T00016564,Model_C,3.93,3.16,5.0,3.97,0
T00016569,Model_C,3.77,3.67,4.01,3.68,0
T00016577,Model_C,3.74,4.3,4.74,4.12,0
T00016581,Model_C,3.79,2.85,4.39,3.69,0
T00016585,Model_C,4.04,4.29,3.86,4.33,0
T00016586,Model_C,3.38,4.05,5.0,4.13,0
T00016590,Model_C,3.67,4.0,4.98,4.02,0
T00016600,Model_C,3.67,3.98,4.6,4.05,0
T00016601,Model_C,3.69,3.51,4.06,3.86,0
T00016604,Model_C,3.86,3.5,4.88,4.05,0
T00016617,Model_C,4.0,3.55,4.24,3.98,0
T00016619,Model_C,4.0,3.2,4.86,4.0,0
T00016620,Model_C,4.12,3.97,4.5,4.12,0
T00016628,Model_C,4.01,3.63,4.42,4.12,0
T00016631,Model_C,4.48,3.17,4.44,3.76,0
T00016634,Model_C,4.08,3.15,4.76,3.95,0
T00016641,Model_C,4.85,4.1,4.4,4.38,0
T00016646,Model_C,2.73,3.49,4.27,3.42,0
T00016651,Model_C,3.62,3.13,4.18,3.29,0
T00016652,Model_C,3.09,4.01,4.17,3.88,0
T00016656,Model_C,4.15,3.57,4.96,3.84,0
T00016659,Model_C,4.6,4.19,4.54,4.42,0
T00016677,Model_C,4.61,4.38,4.59,4.53,0
T00016679,Model_C,3.57,3.42,4.64,3.83,0
T00016685,Model_C,3.87,3.98,4.56,4.05,0
T00016691,Model_C,2.8,3.54,4.38,3.27,0
T00016698,Model_C,3.4,4.56,4.67,4.01,0
T00016704,Model_C,4.02,4.06,4.27,4.05,0
T00016706,Model_C,4.01,3.49,4.43,4.08,0
T00016709,Model_C,3.24,3.45,4.51,3.49,0
T00016710,Model_C,3.62,3.95,5.0,4.01,0
T00016713,Model_C,4.25,3.8,4.38,3.98,1
T00016715,Model_C,4.63,3.6,4.06,3.9,0
T00016716,Model_C,4.58,3.52,4.22,4.46,0
T00016721,Model_C,3.63,5.0,4.63,4.23,0
T00016737,Model_C,4.24,4.06,4.33,4.07,0
T00016739,Model_C,3.89,4.47,4.25,4.16,0
T00016742,Model_C,3.79,4.08,4.62,4.04,0
T00016747,Model_C,3.64,3.87,4.47,3.96,0
T00016752,Model_C,4.48,3.96,4.3,4.33,0
T00016753,Model_C,3.35,4.04,3.69,3.8,0
T00016754,Model_C,3.57,4.72,4.11,4.14,0
T00016767,Model_C,4.35,3.07,5.0,3.87,0
T00016769,Model_C,4.59,3.53,4.93,4.53,0
T00016775,Model_C,3.67,4.22,4.11,3.89,0
T00016780,Model_C,4.02,3.38,4.39,3.97,0
T00016786,Model_C,3.28,3.91,5.0,3.96,0
T00016791,Model_C,3.9,3.78,4.54,4.15,0
T00016797,Model_C,3.39,3.8,4.74,3.98,0
T00016801,Model_C,4.53,3.23,4.25,4.05,0
T00016818,Model_C,3.92,3.21,4.05,3.73,0
T00016820,Model_C,4.47,3.75,4.65,4.47,0
T00016829,Model_C,4.28,4.64,4.71,4.51,0
T00016834,Model_C,3.81,3.54,4.26,3.31,0
T00016837,Model_C,3.4,4.73,4.48,4.2,0
T00016839,Model_C,3.76,4.32,3.74,3.82,0
T00016849,Model_C,3.2,3.06,4.42,3.18,0
T00016863,Model_C,3.89,5.0,5.0,4.48,0
T00016871,Model_C,3.64,3.49,4.55,3.88,0
T00016878,Model_C,3.32,5.0,4.4,4.49,0
T00016889,Model_C,3.67,3.74,4.54,4.03,1
T00016892,Model_C,4.49,3.6,4.62,4.44,0
T00016894,Model_C,3.85,4.43,3.67,3.86,0
T00016895,Model_C,3.64,3.69,5.0,4.13,0
T00016898,Model_C,5.0,3.66,4.14,4.43,0
T00016900,Model_C,3.69,2.93,3.95,3.59,0
T00016906,Model_C,3.92,3.56,4.85,3.87,0
T00016909,Model_C,3.63,3.68,4.38,3.76,0
T00016910,Model_C,4.26,4.41,4.52,4.51,0
T00016915,Model_C,3.67,3.44,4.32,3.73,0
T00016922,Model_C,3.57,4.47,4.19,3.86,0
T00016924,Model_C,3.77,3.44,4.56,3.99,0
T00016928,Model_C,4.45,3.57,3.5,3.91,0
T00016931,Model_C,3.81,4.97,5.0,4.57,0
T00016935,Model_C,4.34,4.07,4.63,4.51,0
T00016943,Model_C,3.72,3.06,4.11,3.6,0
T00016944,Model_C,3.17,3.5,4.87,3.71,0
T00016948,Model_C,4.1,3.39,4.22,4.02,0
T00016949,Model_C,3.23,3.64,4.36,3.82,0
T00016954,Model_C,3.41,5.0,4.09,4.33,0
T00016961,Model_C,3.73,4.72,4.34,4.17,0
T00016972,Model_C,3.67,4.84,4.86,4.5,0
T00016978,Model_C,3.44,3.37,3.63,3.64,0
T00016980,Model_C,4.38,3.95,4.38,4.37,0
T00016982,Model_C,4.07,3.96,4.38,3.62,0
T00016988,Model_C,3.89,4.09,4.41,3.97,0
T00016991,Model_C,3.9,3.18,4.38,3.89,0
T00016996,Model_C,3.07,3.94,4.64,3.75,0
T00016998,Model_C,3.39,3.44,4.07,3.79,0
T00017003,Model_C,4.06,3.72,4.32,3.93,0
T00017009,Model_C,3.48,3.97,4.21,3.71,0
T00017014,Model_C,3.76,3.77,4.24,4.12,0
T00017018,Model_C,3.5,2.68,4.14,3.01,0
T00017019,Model_C,3.86,3.67,4.2,3.82,0
T00017021,Model_C,3.3,3.2,5.0,3.6,0
T00017024,Model_C,3.58,4.43,4.35,4.37,0
T00017027,Model_C,3.32,3.9,4.74,3.78,0
T00017030,Model_C,4.25,4.79,3.78,4.21,0
T00017040,Model_C,2.77,3.28,4.45,3.3,0
T00017048,Model_C,3.77,3.21,3.91,3.63,0
T00017049,Model_C,4.68,3.54,4.85,4.56,0
T00017052,Model_C,3.67,3.76,3.72,4.02,0
T00017058,Model_C,3.85,3.24,4.2,3.64,0
T00017066,Model_C,4.1,3.81,4.23,4.3,0
T00017073,Model_C,4.01,3.58,4.83,4.25,0
T00017075,Model_C,3.2,4.08,4.33,3.8,0
T00017088,Model_C,4.61,3.24,4.18,4.0,0
T00017091,Model_C,4.11,3.47,3.92,3.74,0
T00017099,Model_C,3.67,3.46,4.18,3.62,0
T00017102,Model_C,4.37,3.85,5.0,4.4,0
T00017114,Model_C,3.83,3.74,5.0,3.9,0
T00017127,Model_C,3.71,4.66,4.48,4.25,0
T00017133,Model_C,3.97,3.75,4.38,3.97,0
T00017136,Model_C,4.49,3.87,4.77,4.07,0
T00017142,Model_C,3.82,3.34,4.26,3.94,0
T00017143,Model_C,3.82,3.37,4.41,3.81,0
T00017144,Model_C,3.34,3.5,4.82,3.5,0
T00017150,Model_C,3.77,3.54,4.76,4.16,0
T00017156,Model_C,3.55,4.26,4.92,4.15,0
T00017159,Model_C,3.47,3.75,3.99,4.08,0
T00017167,Model_C,3.78,4.26,4.38,4.07,0
T00017169,Model_C,4.22,3.62,4.24,4.16,0
T00017172,Model_C,3.61,3.34,3.62,3.63,0
T00017184,Model_C,3.92,3.72,4.47,4.08,0
T00017192,Model_C,2.59,3.79,4.27,3.36,0
T00017207,Model_C,3.52,3.52,4.81,3.83,1
T00017218,Model_C,4.16,3.9,4.48,4.23,0
T00017222,Model_C,3.81,4.46,3.61,3.99,0
T00017237,Model_C,3.49,3.69,5.0,4.13,0
T00017238,Model_C,3.49,3.68,5.0,4.22,1
T00017243,Model_C,3.96,3.35,4.91,3.92,0
T00017252,Model_C,4.1,3.78,4.95,4.19,0
T00017255,Model_C,4.35,4.77,4.36,4.21,0
T00017256,Model_C,4.09,3.98,4.48,4.17,0
T00017259,Model_C,3.3,4.53,5.0,4.2,0
T00017266,Model_C,3.71,3.31,4.52,3.85,0
T00017269,Model_C,4.61,3.47,4.13,4.0,0
T00017276,Model_C,3.8,3.64,4.34,3.86,0
T00017278,Model_C,4.05,3.23,3.77,3.78,0
T00017280,Model_C,4.4,4.46,3.97,4.28,0
T00017282,Model_C,3.36,4.01,4.74,3.95,0
T00017288,Model_C,4.05,3.92,4.0,3.95,0
T00017289,Model_C,3.94,4.08,4.91,4.55,0
T00017293,Model_C,3.44,3.82,5.0,4.16,0
T00017304,Model_C,3.71,3.89,3.54,3.74,1
T00017307,Model_C,3.79,3.18,3.76,3.65,0
T00017308,Model_C,2.83,3.93,4.01,3.59,0
T00017309,Model_C,3.58,2.67,4.69,3.7,0
T00017310,Model_C,3.96,4.65,4.67,4.51,0
T00017317,Model_C,3.78,4.43,4.08,3.73,0
T00017323,Model_C,4.25,3.48,5.0,3.96,0
T00017353,Model_C,3.48,4.26,5.0,4.21,0
T00017356,Model_C,4.13,3.91,4.43,4.17,0
T00017362,Model_C,3.36,4.14,4.51,3.93,0
T00017364,Model_C,3.48,3.35,4.28,3.57,0
T00017367,Model_C,4.18,3.22,4.62,3.78,0
T00017368,Model_C,4.8,3.57,4.16,4.04,0
T00017372,Model_C,4.02,4.67,3.87,4.19,0
T00017375,Model_C,3.05,3.7,4.69,3.7,0
T00017380,Model_C,4.19,3.51,3.91,3.84,0
T00017382,Model_C,3.74,4.53,4.57,4.15,0
T00017388,Model_C,4.37,3.91,4.04,4.07,0
T00017397,Model_C,3.06,3.2,3.46,3.17,0
T00017408,Model_C,4.16,3.95,4.75,4.35,0
T00017413,Model_C,3.14,3.64,4.39,3.6,0
T00017416,Model_C,4.67,3.83,3.82,4.2,0
T00017417,Model_C,4.55,2.64,4.99,4.01,0
T00017418,Model_C,3.85,3.56,4.22,3.89,0
T00017422,Model_C,3.57,4.29,3.59,3.88,0
T00017423,Model_C,3.38,4.86,4.53,4.34,0
T00017424,Model_C,3.98,4.57,4.07,4.09,0
T00017431,Model_C,5.0,3.63,4.1,4.47,0
T00017433,Model_C,3.87,4.29,3.2,3.73,0
T00017436,Model_C,3.34,2.93,4.26,3.34,0
T00017440,Model_C,4.25,3.84,4.02,3.74,0
T00017449,Model_C,4.14,3.61,3.38,3.65,0
T00017453,Model_C,3.91,3.49,4.64,4.02,0
T00017457,Model_C,3.09,4.11,4.58,3.63,0
T00017460,Model_C,3.96,4.13,4.99,4.32,0
T00017462,Model_C,3.44,3.8,5.0,4.02,0
T00017464,Model_C,4.33,3.08,4.62,3.8,0
T00017466,Model_C,2.88,4.14,5.0,3.9,0
T00017468,Model_C,4.26,4.37,4.38,4.24,0
T00017482,Model_C,3.61,4.4,4.8,4.07,1
T00017485,Model_C,3.6,4.02,4.47,3.87,0
T00017490,Model_C,4.16,3.58,4.62,4.08,0
T00017493,Model_C,3.58,4.11,5.0,4.29,1
T00017499,Model_C,4.65,4.09,3.93,4.26,0
T00017503,Model_C,3.42,3.58,5.0,4.15,0
T00017509,Model_C,3.65,3.66,4.5,3.72,0
T00017511,Model_C,3.6,3.9,4.54,3.6,0
T00017513,Model_C,3.74,3.6,4.96,4.0,0
T00017522,Model_C,3.97,3.72,4.52,3.82,1
T00017523,Model_C,3.28,2.83,3.97,3.3,0
T00017525,Model_C,3.67,3.68,4.57,4.06,0
T00017535,Model_C,3.98,4.18,5.0,4.32,0
T00017546,Model_C,4.74,3.58,3.33,4.03,0
T00017555,Model_C,3.92,3.83,3.93,4.03,0
T00017557,Model_C,3.24,4.63,3.93,4.05,1
T00017559,Model_C,3.45,3.58,4.03,3.75,0
T00017568,Model_C,3.14,3.1,5.0,3.85,0
T00017569,Model_C,4.61,4.58,4.65,4.42,0
T00017570,Model_C,3.41,3.38,4.74,3.67,0
T00017587,Model_C,3.94,3.38,5.0,4.17,0
T00017590,Model_C,4.44,4.26,4.03,4.42,0
T00017593,Model_C,4.4,3.17,4.97,4.14,0
T00017597,Model_C,3.93,4.47,3.37,3.95,0
T00017604,Model_C,3.58,3.84,4.29,3.9,0
T00017607,Model_C,3.88,4.78,4.07,4.23,0
T00017613,Model_C,4.5,4.68,4.56,4.49,0
T00017616,Model_C,4.47,3.97,4.15,4.44,0
T00017655,Model_C,4.44,4.77,5.0,4.64,0
T00017658,Model_C,3.78,3.57,4.1,3.74,0
T00017665,Model_C,3.8,4.86,4.7,4.58,0
T00017670,Model_C,4.11,3.25,4.47,3.81,0
T00017671,Model_C,3.58,3.01,4.46,3.82,0
T00017675,Model_C,4.33,3.83,4.46,4.05,0
T00017681,Model_C,4.27,3.75,4.34,4.24,0
T00017685,Model_C,4.43,3.31,4.47,4.23,0
T00017686,Model_C,3.99,3.48,3.62,3.79,0
T00017687,Model_C,4.46,3.92,4.4,4.3,0
T00017696,Model_C,4.15,3.32,4.2,3.92,0
T00017705,Model_C,4.61,3.26,4.91,4.43,0
T00017706,Model_C,3.79,4.45,4.75,4.02,0
T00017712,Model_C,3.88,4.1,4.51,4.11,0
T00017715,Model_C,3.17,3.1,3.69,3.47,0
T00017716,Model_C,3.4,3.78,5.0,4.11,0
T00017720,Model_C,3.86,4.14,3.32,3.59,0
T00017735,Model_C,3.69,2.99,3.86,3.55,0
T00017742,Model_C,3.7,3.58,3.86,3.86,0
T00017747,Model_C,3.71,2.74,4.72,3.59,0
T00017750,Model_C,2.95,4.06,4.72,3.77,0
T00017763,Model_C,3.07,3.57,3.72,3.66,0
T00017769,Model_C,5.0,4.0,4.4,4.63,0
T00017775,Model_C,3.26,4.4,4.94,4.13,0
T00017795,Model_C,3.75,3.97,3.77,3.87,0
T00017798,Model_C,3.67,3.39,4.05,3.6,0
T00017805,Model_C,3.3,3.56,4.83,4.01,0
T00017808,Model_C,3.85,3.98,2.82,3.79,0
T00017812,Model_C,4.32,3.18,5.0,3.92,0
T00017815,Model_C,3.47,4.23,4.13,4.13,0
T00017824,Model_C,3.74,3.43,3.93,3.71,0
T00017833,Model_C,3.41,3.08,4.01,3.42,0
T00017844,Model_C,4.83,3.83,4.74,4.51,0
T00017846,Model_C,3.55,4.35,4.72,4.02,0
T00017853,Model_C,4.14,3.6,4.8,4.37,0
T00017858,Model_C,4.29,3.64,4.25,4.09,0
T00017874,Model_C,5.0,3.94,4.52,4.47,0
T00017876,Model_C,3.77,4.22,4.12,3.93,0
T00017879,Model_C,3.49,3.54,5.0,3.91,0
T00017881,Model_C,4.21,3.99,3.1,3.76,0
T00017886,Model_C,3.7,3.35,4.52,3.39,0
T00017888,Model_C,3.78,4.7,4.18,3.95,0
T00017896,Model_C,4.28,3.98,4.84,4.18,0
T00017904,Model_C,3.24,3.75,4.34,3.73,0
T00017909,Model_C,4.56,3.17,4.87,4.14,0
T00017918,Model_C,4.64,4.24,4.31,4.31,0
T00017936,Model_C,3.39,4.54,4.25,4.07,0
T00017937,Model_C,3.19,3.77,4.56,3.76,1
T00017946,Model_C,3.65,3.47,4.53,3.94,0
T00017947,Model_C,3.66,4.55,5.0,4.16,0
T00017969,Model_C,3.81,3.68,4.58,4.07,0
T00017973,Model_C,3.46,4.33,4.82,3.98,0
T00017976,Model_C,3.62,4.74,4.06,3.78,0
T00017980,Model_C,3.35,4.31,4.45,3.86,1
T00017985,Model_C,3.75,3.88,5.0,4.25,0
T00017987,Model_C,3.38,3.52,4.3,3.75,0
T00017988,Model_C,3.54,3.64,3.82,3.69,0
T00017992,Model_C,4.09,3.65,4.01,3.68,0
T00017996,Model_C,3.63,3.04,3.66,3.53,0
T00017997,Model_C,3.72,3.34,3.6,3.86,0
T00017999,Model_C,3.84,3.64,4.47,3.86,0
T00018002,Model_C,3.15,3.63,4.45,3.87,0
T00018006,Model_C,4.03,4.0,3.82,4.01,0
T00018009,Model_C,3.36,3.74,4.25,3.7,0
T00018014,Model_C,3.64,4.3,4.62,4.03,0
T00018016,Model_C,3.68,3.73,4.63,4.12,0
T00018021,Model_C,3.68,3.36,5.0,3.81,0
T00018024,Model_C,4.04,3.88,3.97,4.01,0
T00018025,Model_C,4.11,4.43,3.76,4.08,0
T00018030,Model_C,4.03,4.52,4.41,4.1,0
T00018036,Model_C,4.59,4.05,4.12,4.47,0
T00018042,Model_C,3.61,4.02,4.34,3.89,0
T00018043,Model_C,3.92,3.35,3.98,3.76,0
T00018044,Model_C,4.37,2.58,4.48,3.59,0
T00018050,Model_C,3.62,3.4,4.05,3.27,0
T00018062,Model_C,3.49,3.83,4.57,3.84,0
T00018067,Model_C,3.73,4.37,4.7,4.27,1
T00018076,Model_C,3.55,3.47,5.0,3.76,0
T00018095,Model_C,4.74,3.41,5.0,4.4,0
T00018099,Model_C,4.78,4.41,4.67,4.47,0
T00018100,Model_C,3.99,2.7,4.12,3.67,0
T00018102,Model_C,4.2,3.72,4.16,4.21,0
T00018108,Model_C,4.27,3.49,4.59,4.13,1
T00018109,Model_C,4.54,3.64,3.69,4.06,0
T00018114,Model_C,4.36,3.84,4.21,4.28,0
T00018122,Model_C,3.7,3.77,4.33,4.14,0
T00018143,Model_C,4.2,4.03,4.27,4.26,0
T00018163,Model_C,3.35,2.94,3.99,3.48,0
T00018181,Model_C,3.79,3.23,4.1,3.73,0
T00018182,Model_C,3.13,4.15,3.13,3.4,0
T00018185,Model_C,4.11,3.55,4.89,4.45,0
T00018186,Model_C,4.55,3.6,4.73,4.35,0
T00018210,Model_C,3.59,3.72,3.68,3.71,1
T00018220,Model_C,4.32,4.07,4.46,4.34,0
T00018235,Model_C,3.9,4.31,3.58,3.66,0
T00018236,Model_C,3.54,2.94,4.25,3.55,0
T00018240,Model_C,2.77,3.34,5.0,3.75,0
T00018245,Model_C,4.0,4.55,4.46,4.17,1
T00018260,Model_C,3.57,3.69,4.1,3.72,0
T00018261,Model_C,3.76,3.6,4.71,4.07,0
T00018263,Model_C,4.12,3.87,4.91,3.86,0
T00018277,Model_C,4.16,3.42,4.47,4.08,0
T00018287,Model_C,4.94,3.14,4.57,4.35,0
T00018289,Model_C,3.28,3.97,4.87,4.06,0
T00018292,Model_C,3.7,3.41,4.21,3.93,0
T00018297,Model_C,3.27,3.77,5.0,3.97,0
T00018299,Model_C,4.15,3.69,4.63,4.25,0
T00018300,Model_C,4.58,3.74,4.81,4.07,0
T00018305,Model_C,5.0,4.8,3.95,4.56,0
T00018311,Model_C,3.23,3.91,4.68,4.04,0
T00018316,Model_C,3.69,3.41,4.33,3.9,0
T00018331,Model_C,3.82,3.99,4.68,4.25,0
T00018333,Model_C,4.07,3.69,4.38,4.27,0
T00018334,Model_C,3.92,3.98,5.0,4.38,0
T00018347,Model_C,3.42,4.61,5.0,4.3,0
T00018352,Model_C,3.97,4.43,3.88,4.08,0
T00018354,Model_C,3.98,3.68,4.79,3.88,0
T00018367,Model_C,4.08,4.51,4.15,4.14,0
T00018372,Model_C,3.84,3.38,4.67,3.66,0
T00018383,Model_C,3.82,3.01,4.3,3.78,0
T00018384,Model_C,3.8,3.32,4.53,3.73,0
T00018393,Model_C,3.25,4.24,4.96,4.21,0
T00018395,Model_C,3.94,3.5,4.75,3.8,0
T00018401,Model_C,4.52,3.36,4.79,4.23,0
T00018415,Model_C,3.67,4.1,5.0,4.5,0
T00018420,Model_C,3.08,3.21,4.45,3.4,0
T00018421,Model_C,4.03,4.4,4.75,4.47,0
T00018422,Model_C,3.58,4.1,4.22,3.84,0
T00018424,Model_C,3.59,3.42,3.93,3.54,0
T00018434,Model_C,4.34,4.61,4.58,4.6,0
T00018436,Model_C,3.78,2.95,3.95,3.58,0
T00018439,Model_C,4.01,3.52,5.0,4.02,0
T00018446,Model_C,3.79,4.17,4.78,4.49,0
T00018450,Model_C,5.0,3.68,4.93,4.58,0
T00018456,Model_C,3.62,4.1,4.39,3.99,0
T00018460,Model_C,4.84,3.07,3.95,3.9,0
T00018462,Model_C,3.97,3.72,3.52,4.07,0
T00018475,Model_C,4.53,3.15,4.26,3.86,0
T00018476,Model_C,4.65,3.0,4.02,3.71,0
T00018477,Model_C,3.33,4.38,4.86,4.27,0
T00018481,Model_C,4.59,4.06,4.02,4.34,0
T00018489,Model_C,3.51,3.15,4.66,3.72,0
T00018491,Model_C,4.88,2.79,4.13,3.88,0
T00018493,Model_C,4.79,3.66,5.0,4.74,0
T00018494,Model_C,3.25,4.07,4.51,3.88,0
T00018495,Model_C,3.86,3.47,3.97,3.98,0
T00018515,Model_C,3.75,3.66,4.21,3.91,0
T00018516,Model_C,3.82,4.04,5.0,4.35,0
T00018528,Model_C,4.78,2.81,4.4,3.94,0
T00018530,Model_C,3.92,4.46,5.0,4.59,0
T00018539,Model_C,4.27,3.59,4.55,3.87,0
T00018544,Model_C,4.03,4.03,4.34,4.03,0
T00018553,Model_C,3.82,4.21,4.32,4.05,0
T00018567,Model_C,3.39,3.59,4.31,3.72,0
T00018569,Model_C,4.11,3.47,5.0,3.85,0
T00018570,Model_C,3.95,4.24,3.45,3.87,0
T00018585,Model_C,4.15,4.44,4.93,4.45,1
T00018592,Model_C,3.07,3.88,4.78,3.81,0
T00018597,Model_C,3.68,4.87,4.52,4.06,0
T00018601,Model_C,3.54,4.19,3.91,3.81,0
T00018605,Model_C,4.29,3.76,4.46,4.1,0
T00018609,Model_C,3.57,3.38,4.68,4.01,0
T00018613,Model_C,3.94,3.89,4.13,4.0,0
T00018632,Model_C,3.81,4.16,3.57,4.0,0
T00018648,Model_C,4.31,3.84,5.0,4.48,0
T00018651,Model_C,4.36,3.8,4.99,4.51,0
T00018654,Model_C,4.05,3.82,3.89,3.67,1
T00018658,Model_C,3.95,3.03,5.0,4.13,0
T00018660,Model_C,3.55,3.61,4.08,3.69,0
T00018666,Model_C,3.7,4.87,4.29,4.53,0
T00018668,Model_C,3.39,2.6,4.52,3.67,0
T00018669,Model_C,3.06,4.0,4.29,4.05,0
T00018671,Model_C,3.09,3.64,5.0,3.97,0
T00018675,Model_C,4.76,3.5,4.25,3.98,0
T00018680,Model_C,4.34,3.52,4.13,3.8,0
T00018684,Model_C,3.63,4.13,4.97,3.99,0
T00018685,Model_C,3.77,4.57,4.4,3.97,0
T00018690,Model_C,3.08,3.78,5.0,3.89,0
T00018701,Model_C,4.79,3.57,4.4,4.0,0
T00018710,Model_C,3.51,4.59,4.39,4.38,0
T00018713,Model_C,3.79,3.11,4.37,3.88,0
T00018719,Model_C,3.02,3.16,4.92,3.73,0
T00018724,Model_C,4.07,4.06,4.98,4.5,0
T00018732,Model_C,3.45,3.0,4.0,3.5,0
T00018735,Model_C,3.49,3.51,4.59,3.86,0
T00018736,Model_C,3.21,3.91,3.92,3.4,0
T00018740,Model_C,4.17,3.58,4.7,4.36,0
T00018748,Model_C,4.25,3.64,4.86,4.32,0
T00018775,Model_C,2.86,4.13,4.69,3.28,0
T00018780,Model_C,4.56,4.25,5.0,4.89,0
T00018789,Model_C,3.84,4.24,4.79,4.14,0
T00018796,Model_C,3.45,4.04,4.48,4.19,0
T00018797,Model_C,3.68,2.83,4.12,3.6,0
T00018799,Model_C,3.32,4.27,4.12,3.89,1
T00018802,Model_C,2.94,2.98,4.92,3.45,0
T00018807,Model_C,3.85,4.58,5.0,4.58,0
T00018813,Model_C,3.37,3.59,4.49,3.93,0
T00018814,Model_C,3.4,3.42,5.0,3.76,0
T00018819,Model_C,4.18,3.74,4.3,4.15,0
T00018832,Model_C,3.71,3.5,4.49,3.66,0
T00018841,Model_C,3.78,3.11,4.49,4.02,0
T00018856,Model_C,5.0,4.41,4.72,4.77,0
T00018867,Model_C,3.31,3.61,3.78,3.87,0
T00018868,Model_C,3.45,3.64,4.1,3.42,0
T00018879,Model_C,3.82,3.9,4.17,3.96,0
T00018880,Model_C,4.38,3.26,4.7,4.15,0
T00018881,Model_C,3.96,3.47,4.77,4.27,0
T00018883,Model_C,2.71,4.82,4.65,4.08,0
T00018885,Model_C,3.72,3.67,3.69,3.71,0
T00018891,Model_C,3.64,4.44,4.91,4.29,0
T00018892,Model_C,3.63,3.04,4.73,3.75,0
T00018895,Model_C,3.32,2.67,4.39,3.5,0
T00018899,Model_C,4.04,3.81,4.2,3.87,0
T00018904,Model_C,2.98,3.26,3.78,3.02,0
T00018906,Model_C,3.6,3.92,4.43,4.04,1
T00018913,Model_C,3.85,5.0,4.21,4.33,0
T00018925,Model_C,3.62,3.47,4.24,3.64,0
T00018931,Model_C,4.1,3.16,4.48,3.57,1
T00018936,Model_C,4.38,3.11,5.0,4.04,0
T00018942,Model_C,4.31,4.0,3.66,4.08,0
